timestamp,temperature,humidity_air,humidity_soil,light,temp_futura_5m,hour,minute_of_day
2025-11-17 20:30:27-06:00,20.6,69,264,5.0,20.6,20,1230
2025-11-17 20:33:23-06:00,20.6,71,191,5.8,20.5,20,1233
2025-11-17 20:33:28-06:00,20.6,71,191,5.0,20.2,20,1233
2025-11-17 20:33:33-06:00,20.6,71,191,5.0,20.2,20,1233
2025-11-17 20:33:38-06:00,20.6,70,191,11.7,20.2,20,1233
2025-11-17 20:33:43-06:00,20.6,70,190,0.8,20.2,20,1233
2025-11-17 20:33:48-06:00,20.6,70,270,1.7,20.3,20,1233
2025-11-17 20:33:53-06:00,20.6,69,246,0.8,20.6,20,1233
2025-11-17 20:34:33-06:00,20.6,69,203,56.7,20.5,20,1234
2025-11-17 20:34:38-06:00,20.6,69,202,55.8,20.4,20,1234
2025-11-17 20:34:43-06:00,20.6,70,203,4.2,20.3,20,1234
2025-11-17 20:37:54-06:00,20.4,65,198,51.7,20.6,20,1237
2025-11-17 20:37:59-06:00,20.5,65,198,56.7,20.6,20,1237
2025-11-17 20:40:55-06:00,20.5,67,198,50.0,20.6,20,1240
2025-11-17 20:41:00-06:00,20.6,68,198,53.3,20.6,20,1241
2025-11-17 20:41:05-06:00,20.6,69,197,53.3,20.6,20,1241
2025-11-17 20:41:10-06:00,20.6,67,197,52.5,20.6,20,1241
2025-11-17 20:43:36-06:00,20.6,71,197,50.0,20.2,20,1243
2025-11-17 20:43:41-06:00,20.6,69,197,50.8,20.2,20,1243
2025-11-17 20:43:46-06:00,20.6,65,197,262.5,20.2,20,1243
2025-11-17 20:43:51-06:00,20.6,63,198,2576.7,20.2,20,1243
2025-11-17 20:45:45-06:00,20.6,62,230,5.0,20.2,20,1245
2025-11-17 20:45:50-06:00,20.6,63,228,5.0,20.2,20,1245
2025-11-17 20:45:55-06:00,20.6,62,228,5.0,20.2,20,1245
2025-11-17 20:46:00-06:00,20.6,63,227,5.0,20.2,20,1246
2025-11-17 20:46:05-06:00,20.6,64,227,5.0,20.4,20,1246
2025-11-17 20:46:10-06:00,20.6,63,227,5.0,20.6,20,1246
2025-11-17 20:46:16-06:00,20.6,64,227,34.2,20.6,20,1246
2025-11-17 20:48:22-06:00,20.2,65,227,4.2,20.6,20,1248
2025-11-17 20:49:26-06:00,20.2,69,255,5.0,20.6,20,1249
2025-11-17 20:49:31-06:00,20.2,68,253,6.7,20.6,20,1249
2025-11-17 20:49:36-06:00,20.2,65,250,6.7,20.6,20,1249
2025-11-17 20:49:41-06:00,20.2,65,249,6.7,20.6,20,1249
2025-11-17 20:51:16-06:00,20.6,70,198,4.2,20.6,20,1251
2025-11-17 20:53:22-06:00,20.6,56,194,4.2,20.2,20,1253
2025-11-17 20:53:27-06:00,20.6,53,194,4.2,20.2,20,1253
2025-11-17 20:53:32-06:00,20.4,52,194,4.2,20.2,20,1253
2025-11-17 20:54:47-06:00,20.6,62,196,4.2,20.2,20,1254
2025-11-17 20:54:52-06:00,20.6,60,194,5.0,20.2,20,1254
2025-11-17 20:55:53-06:00,20.6,61,214,5.8,20.2,20,1255
2025-11-17 20:56:58-06:00,20.2,60,204,5.0,20.2,20,1256
2025-11-17 20:57:43-06:00,20.2,58,207,8.3,20.2,20,1257
2025-11-17 20:57:48-06:00,20.2,58,208,8.3,20.2,20,1257
2025-11-17 20:57:53-06:00,20.2,56,205,8.3,20.2,20,1257
2025-11-17 20:57:58-06:00,20.2,56,205,8.3,20.2,20,1257
2025-11-17 20:58:38-06:00,20.2,57,206,8.3,20.2,20,1258
2025-11-17 21:00:04-06:00,20.2,59,206,6.7,20.2,21,1260
2025-11-17 21:00:09-06:00,20.2,60,205,6.7,20.2,21,1260
2025-11-17 21:00:14-06:00,20.2,61,203,6.7,20.2,21,1260
2025-11-17 21:00:19-06:00,20.2,61,206,6.7,20.2,21,1260
2025-11-17 21:00:24-06:00,20.2,62,206,6.7,20.2,21,1260
2025-11-17 21:00:29-06:00,20.2,62,206,6.7,20.2,21,1260
2025-11-17 21:00:34-06:00,20.2,62,205,6.7,20.2,21,1260
2025-11-17 21:04:20-06:00,20.2,57,211,4.2,19.9,21,1264
2025-11-17 21:04:25-06:00,20.2,55,211,4.2,19.8,21,1264
2025-11-17 21:04:30-06:00,20.2,54,211,4.2,19.9,21,1264
2025-11-17 21:04:35-06:00,20.2,55,211,4.2,19.9,21,1264
2025-11-17 21:04:40-06:00,20.2,57,211,4.2,19.8,21,1264
2025-11-17 21:04:46-06:00,20.2,59,208,4.2,19.8,21,1264
2025-11-17 21:04:51-06:00,20.2,59,211,4.2,19.8,21,1264
2025-11-17 21:07:31-06:00,20.2,58,210,5.0,19.8,21,1267
2025-11-17 21:07:36-06:00,20.2,57,210,5.0,19.8,21,1267
2025-11-17 21:07:41-06:00,20.2,58,211,5.0,19.8,21,1267
2025-11-17 21:07:46-06:00,20.2,56,209,4.2,19.8,21,1267
2025-11-17 21:07:51-06:00,20.2,55,210,4.2,19.8,21,1267
2025-11-17 21:11:07-06:00,19.8,59,211,5.0,19.8,21,1271
2025-11-17 21:12:02-06:00,19.8,61,210,4.2,19.8,21,1272
2025-11-17 21:12:07-06:00,19.8,60,210,5.0,19.8,21,1272
2025-11-17 21:13:08-06:00,19.8,58,210,5.0,19.8,21,1273
2025-11-17 21:13:13-06:00,19.8,58,210,4.2,19.8,21,1273
2025-11-17 21:13:18-06:00,19.8,58,210,4.2,19.8,21,1273
2025-11-17 21:13:23-06:00,19.8,58,209,5.0,19.8,21,1273
2025-11-17 21:13:28-06:00,19.8,59,210,4.2,19.8,21,1273
2025-11-17 21:13:33-06:00,19.8,59,211,4.2,19.8,21,1273
2025-11-17 21:13:38-06:00,19.8,59,210,5.0,19.8,21,1273
2025-11-17 21:13:43-06:00,19.8,60,210,5.0,19.8,21,1273
2025-11-17 21:19:24-06:00,19.8,63,210,5.0,19.8,21,1279
2025-11-17 21:19:29-06:00,19.8,63,210,5.0,19.8,21,1279
2025-11-17 21:19:34-06:00,19.8,63,209,4.2,19.8,21,1279
2025-11-17 21:19:39-06:00,19.8,62,210,5.0,19.8,21,1279
2025-11-17 21:19:44-06:00,19.8,62,210,5.0,19.8,21,1279
2025-11-17 21:19:49-06:00,19.8,62,210,5.0,19.8,21,1279
2025-11-17 21:25:06-06:00,19.8,65,210,5.0,19.8,21,1285
2025-11-17 21:25:11-06:00,19.8,65,210,5.0,19.8,21,1285
2025-11-17 21:26:06-06:00,19.8,61,209,5.0,19.8,21,1286
2025-11-17 21:26:11-06:00,19.8,59,210,5.0,19.8,21,1286
2025-11-17 21:27:12-06:00,19.8,60,209,5.0,19.8,21,1287
2025-11-17 21:29:27-06:00,19.8,63,209,5.0,19.8,21,1289
2025-11-17 21:29:32-06:00,19.8,63,209,5.0,19.8,21,1289
2025-11-17 21:29:37-06:00,19.8,63,209,5.0,19.8,21,1289
2025-11-17 21:29:42-06:00,19.8,64,209,5.0,19.8,21,1289
2025-11-17 21:29:47-06:00,19.8,64,209,5.0,19.8,21,1289
2025-11-17 21:29:52-06:00,19.8,64,209,5.0,19.8,21,1289
2025-11-17 21:29:57-06:00,19.8,64,210,5.0,19.8,21,1289
2025-11-17 21:30:02-06:00,19.8,64,209,5.0,19.8,21,1290
2025-11-17 21:32:58-06:00,19.8,63,209,5.0,19.4,21,1292
2025-11-17 21:33:13-06:00,19.8,61,209,5.0,19.4,21,1293
2025-11-17 21:33:18-06:00,19.8,60,210,5.0,19.4,21,1293
2025-11-17 21:33:49-06:00,19.8,58,209,5.0,19.4,21,1293
2025-11-17 21:34:10-06:00,19.8,60,209,5.0,19.4,21,1294
2025-11-17 21:35:24-06:00,19.8,63,209,5.0,19.4,21,1295
2025-11-17 21:36:19-06:00,19.8,61,208,5.0,19.4,21,1296
2025-11-17 21:36:24-06:00,19.8,62,209,5.0,19.4,21,1296
2025-11-17 21:37:04-06:00,19.4,58,209,5.0,19.4,21,1297
2025-11-17 21:37:09-06:00,19.4,58,208,5.0,19.4,21,1297
2025-11-17 21:37:14-06:00,19.4,58,209,5.0,19.4,21,1297
2025-11-17 21:38:25-06:00,19.4,61,208,5.0,19.4,21,1298
2025-11-17 21:38:55-06:00,19.4,60,208,5.0,19.4,21,1298
2025-11-17 21:39:00-06:00,19.4,60,208,5.0,19.4,21,1299
2025-11-17 21:39:05-06:00,19.4,60,208,5.0,19.4,21,1299
2025-11-17 21:39:45-06:00,19.4,62,208,5.0,19.4,21,1299
2025-11-17 21:40:46-06:00,19.4,61,208,5.0,19.4,21,1300
2025-11-17 21:40:51-06:00,19.4,61,208,5.0,19.4,21,1300
2025-11-17 21:40:56-06:00,19.4,62,208,5.0,19.4,21,1300
2025-11-17 21:42:56-06:00,19.4,60,208,5.0,19.4,21,1302
2025-11-17 21:43:01-06:00,19.4,62,208,5.0,19.4,21,1303
2025-11-17 21:43:06-06:00,19.4,63,207,5.0,19.4,21,1303
2025-11-17 21:43:11-06:00,19.4,64,208,5.0,19.4,21,1303
2025-11-17 21:43:16-06:00,19.4,64,208,5.0,19.4,21,1303
2025-11-17 21:43:21-06:00,19.4,64,208,5.0,19.4,21,1303
2025-11-17 21:45:22-06:00,19.4,63,208,5.0,19.4,21,1305
2025-11-17 21:46:02-06:00,19.4,60,212,5.0,19.4,21,1306
2025-11-17 21:46:07-06:00,19.4,60,209,5.0,19.4,21,1306
2025-11-17 21:46:12-06:00,19.4,59,209,5.0,19.4,21,1306
2025-11-17 21:46:17-06:00,19.4,59,209,5.0,19.4,21,1306
2025-11-17 21:46:22-06:00,19.4,60,209,5.0,19.4,21,1306
2025-11-17 21:47:23-06:00,19.4,64,210,5.0,19.4,21,1307
2025-11-17 21:47:28-06:00,19.4,65,210,5.0,19.4,21,1307
2025-11-17 21:48:43-06:00,19.4,60,210,5.0,19.4,21,1308
2025-11-17 21:48:48-06:00,19.4,59,210,5.0,19.4,21,1308
2025-11-17 21:48:53-06:00,19.4,57,210,5.0,19.4,21,1308
2025-11-17 21:48:58-06:00,19.4,56,210,5.0,19.4,21,1308
2025-11-17 21:49:03-06:00,19.4,57,210,5.0,19.4,21,1309
2025-11-17 21:49:08-06:00,19.4,58,210,5.0,19.4,21,1309
2025-11-17 21:49:13-06:00,19.4,59,210,5.0,19.4,21,1309
2025-11-17 21:49:18-06:00,19.4,60,210,5.0,19.4,21,1309
2025-11-17 21:49:23-06:00,19.4,60,209,5.0,19.4,21,1309
2025-11-17 21:50:28-06:00,19.4,62,209,5.0,19.4,21,1310
2025-11-17 21:52:54-06:00,19.4,62,210,4.2,19.0,21,1312
2025-11-17 21:52:59-06:00,19.4,63,211,5.0,19.1,21,1312
2025-11-17 21:53:04-06:00,19.4,64,211,5.0,19.3,21,1313
2025-11-17 21:53:09-06:00,19.4,63,211,5.0,19.1,21,1313
2025-11-17 21:55:40-06:00,19.4,62,209,4.2,19.0,21,1315
2025-11-17 21:57:15-06:00,19.2,58,210,5.0,19.0,21,1317
2025-11-17 21:57:20-06:00,19.2,58,210,5.0,19.0,21,1317
2025-11-17 21:57:25-06:00,19.1,59,212,5.0,19.0,21,1317
2025-11-17 21:57:30-06:00,19.1,59,210,5.0,19.0,21,1317
2025-11-17 21:57:35-06:00,19.1,60,211,5.0,19.0,21,1317
2025-11-17 21:57:40-06:00,19.1,59,210,4.2,19.0,21,1317
2025-11-17 22:00:51-06:00,19.0,59,212,4.2,19.0,22,1320
2025-11-17 22:02:52-06:00,19.0,61,213,5.0,19.0,22,1322
2025-11-17 22:03:27-06:00,19.0,57,214,5.0,19.0,22,1323
2025-11-17 22:03:32-06:00,19.0,57,213,4.2,19.0,22,1323
2025-11-17 22:03:37-06:00,19.0,57,213,5.0,19.0,22,1323
2025-11-17 22:03:42-06:00,19.0,57,213,4.2,19.0,22,1323
2025-11-17 22:03:47-06:00,19.0,57,213,4.2,19.0,22,1323
2025-11-17 22:03:57-06:00,19.0,56,213,5.0,19.0,22,1323
2025-11-17 22:04:02-06:00,19.0,57,213,4.2,19.0,22,1324
2025-11-17 22:04:07-06:00,19.0,58,213,5.0,19.0,22,1324
2025-11-17 22:04:12-06:00,19.0,59,213,4.2,19.0,22,1324
2025-11-17 22:06:03-06:00,19.0,56,213,5.0,19.0,22,1326
2025-11-17 22:07:08-06:00,19.0,60,213,4.2,19.0,22,1327
2025-11-17 22:08:13-06:00,19.0,59,214,4.2,19.0,22,1328
2025-11-17 22:09:19-06:00,19.0,57,213,4.2,19.0,22,1329
2025-11-17 22:09:49-06:00,19.0,57,213,4.2,19.0,22,1329
2025-11-17 22:09:54-06:00,19.0,58,213,5.0,19.0,22,1329
2025-11-17 22:18:37-06:00,19.0,63,216,5.0,19.0,22,1338
2025-11-17 22:18:42-06:00,19.0,65,216,5.0,19.0,22,1338
2025-11-17 22:18:47-06:00,19.0,66,215,4.2,19.0,22,1338
2025-11-17 22:18:52-06:00,19.0,67,215,5.0,19.0,22,1338
2025-11-17 22:19:57-06:00,19.0,59,216,5.0,19.0,22,1339
2025-11-17 22:20:37-06:00,19.0,56,215,5.0,18.8,22,1340
2025-11-17 22:21:32-06:00,19.0,54,215,5.0,18.6,22,1341
2025-11-17 22:21:37-06:00,19.0,55,215,4.2,18.6,22,1341
2025-11-17 22:21:42-06:00,19.0,53,215,5.0,18.6,22,1341
2025-11-17 22:21:47-06:00,19.0,51,216,5.0,18.6,22,1341
2025-11-17 22:21:52-06:00,19.0,51,216,5.0,18.6,22,1341
2025-11-17 22:21:57-06:00,19.0,53,216,5.0,18.6,22,1341
2025-11-17 22:25:03-06:00,19.0,54,215,4.2,18.6,22,1345
2025-11-17 22:25:43-06:00,18.7,51,216,4.2,18.3,22,1345
2025-11-17 22:27:09-06:00,18.6,58,215,5.0,18.6,22,1347
2025-11-17 22:28:55-06:00,18.6,52,215,4.2,18.6,22,1348
2025-11-17 22:29:00-06:00,18.6,54,214,4.2,18.6,22,1349
2025-11-17 22:29:05-06:00,18.6,53,214,4.2,18.6,22,1349
2025-11-17 22:29:10-06:00,18.6,54,214,4.2,18.6,22,1349
2025-11-17 22:29:15-06:00,18.6,53,215,4.2,18.6,22,1349
2025-11-17 22:29:20-06:00,18.6,53,215,4.2,18.6,22,1349
2025-11-17 22:29:25-06:00,18.6,54,215,5.0,18.6,22,1349
2025-11-17 22:29:30-06:00,18.6,54,214,4.2,18.6,22,1349
2025-11-17 22:31:25-06:00,18.6,63,211,5.0,18.6,22,1351
2025-11-17 22:32:51-06:00,18.6,64,212,5.0,18.6,22,1352
2025-11-17 22:32:56-06:00,18.6,64,214,5.0,18.5,22,1352
2025-11-17 22:33:16-06:00,18.6,66,214,5.0,18.6,22,1353
2025-11-17 22:33:21-06:00,18.6,66,215,5.0,18.5,22,1353
2025-11-17 22:33:26-06:00,18.6,65,214,5.0,18.3,22,1353
2025-11-17 22:33:31-06:00,18.6,64,214,5.0,18.2,22,1353
2025-11-17 22:33:36-06:00,18.6,65,215,5.0,18.2,22,1353
2025-11-17 22:33:41-06:00,18.6,65,214,5.0,18.2,22,1353
2025-11-17 22:33:46-06:00,18.6,65,214,5.0,18.2,22,1353
2025-11-17 22:33:51-06:00,18.6,64,215,5.0,18.2,22,1353
2025-11-17 22:34:36-06:00,18.6,65,214,5.0,18.2,22,1354
2025-11-17 22:34:41-06:00,18.6,62,214,5.0,18.2,22,1354
2025-11-17 22:34:46-06:00,18.6,61,214,5.0,18.2,22,1354
2025-11-17 22:34:51-06:00,18.6,59,214,5.0,18.2,22,1354
2025-11-17 22:36:57-06:00,18.6,68,214,5.0,18.2,22,1356
2025-11-17 22:37:02-06:00,18.6,66,214,5.0,18.2,22,1357
2025-11-17 22:37:07-06:00,18.6,63,214,5.0,18.2,22,1357
2025-11-17 22:37:12-06:00,18.6,62,214,4.2,18.2,22,1357
2025-11-17 22:38:02-06:00,18.3,57,214,5.0,18.2,22,1358
2025-11-17 22:38:07-06:00,18.5,60,214,5.0,18.2,22,1358
2025-11-17 22:38:12-06:00,18.6,61,213,4.2,18.2,22,1358
2025-11-17 22:40:13-06:00,18.2,59,214,5.0,18.2,22,1360
2025-11-17 22:40:18-06:00,18.2,58,216,5.0,18.2,22,1360
2025-11-17 22:40:23-06:00,18.2,58,214,4.2,18.2,22,1360
2025-11-17 22:40:28-06:00,18.2,59,215,5.0,18.2,22,1360
2025-11-17 22:40:33-06:00,18.2,59,215,4.2,18.2,22,1360
2025-11-17 22:40:38-06:00,18.2,60,214,5.0,18.2,22,1360
2025-11-17 22:40:58-06:00,18.2,60,215,5.0,18.2,22,1360
2025-11-17 22:41:03-06:00,18.2,60,215,4.2,18.2,22,1361
2025-11-17 22:41:08-06:00,18.2,60,215,4.2,18.2,22,1361
2025-11-17 22:46:14-06:00,18.2,57,217,5.0,18.2,22,1366
2025-11-17 22:46:19-06:00,18.2,57,217,4.2,18.2,22,1366
2025-11-17 22:46:24-06:00,18.2,57,217,4.2,18.2,22,1366
2025-11-17 22:46:29-06:00,18.2,58,218,5.0,18.2,22,1366
2025-11-17 22:49:25-06:00,18.2,60,218,5.0,18.2,22,1369
2025-11-17 22:49:30-06:00,18.2,59,219,5.0,18.2,22,1369
2025-11-17 22:49:35-06:00,18.2,58,219,5.0,18.2,22,1369
2025-11-17 22:51:56-06:00,18.2,65,218,4.2,18.2,22,1371
2025-11-17 22:52:41-06:00,18.2,64,219,5.0,18.2,22,1372
2025-11-17 22:52:46-06:00,18.2,65,219,4.2,18.2,22,1372
2025-11-17 22:52:51-06:00,18.2,64,219,4.2,18.2,22,1372
2025-11-17 22:52:56-06:00,18.2,62,219,4.2,18.2,22,1372
2025-11-17 22:54:57-06:00,18.2,61,219,4.2,18.2,22,1374
2025-11-17 22:55:02-06:00,18.2,60,219,5.0,18.2,22,1375
2025-11-17 22:55:07-06:00,18.2,60,219,4.2,18.2,22,1375
2025-11-17 22:55:12-06:00,18.2,60,220,4.2,18.2,22,1375
2025-11-17 22:55:17-06:00,18.2,61,219,4.2,18.2,22,1375
2025-11-17 22:55:22-06:00,18.2,61,219,4.2,18.2,22,1375
2025-11-17 22:55:27-06:00,18.2,61,220,4.2,18.2,22,1375
2025-11-17 22:55:32-06:00,18.2,60,220,4.2,18.2,22,1375
2025-11-17 22:56:33-06:00,18.2,64,220,4.2,18.2,22,1376
2025-11-17 22:59:39-06:00,18.2,61,220,4.2,18.2,22,1379
2025-11-17 23:01:00-06:00,18.2,61,220,5.0,18.2,23,1381
2025-11-17 23:01:05-06:00,18.2,62,220,4.2,18.2,23,1381
2025-11-17 23:01:10-06:00,18.2,62,221,4.2,18.2,23,1381
2025-11-17 23:01:15-06:00,18.2,62,221,4.2,18.2,23,1381
2025-11-17 23:02:20-06:00,18.2,59,221,4.2,18.2,23,1382
2025-11-17 23:03:10-06:00,18.2,56,221,4.2,18.2,23,1383
2025-11-17 23:03:15-06:00,18.2,56,221,4.2,18.2,23,1383
2025-11-17 23:03:50-06:00,18.2,62,221,4.2,18.2,23,1383
2025-11-17 23:06:51-06:00,18.2,64,221,4.2,18.2,23,1386
2025-11-17 23:06:56-06:00,18.2,65,221,4.2,18.2,23,1386
2025-11-17 23:13:33-06:00,18.2,62,220,4.2,17.8,23,1393
2025-11-17 23:13:38-06:00,18.2,62,220,4.2,17.8,23,1393
2025-11-17 23:13:43-06:00,18.2,62,221,4.2,17.8,23,1393
2025-11-17 23:13:48-06:00,18.2,62,220,4.2,17.8,23,1393
2025-11-17 23:16:39-06:00,17.8,62,207,4.2,17.8,23,1396
2025-11-17 23:16:44-06:00,17.8,61,208,4.2,17.8,23,1396
2025-11-17 23:16:49-06:00,17.8,62,207,4.2,17.8,23,1396
2025-11-17 23:16:54-06:00,17.8,62,207,4.2,17.8,23,1396
2025-11-17 23:16:59-06:00,17.8,63,208,4.2,17.8,23,1396
2025-11-17 23:17:04-06:00,17.8,62,208,4.2,17.8,23,1397
2025-11-17 23:17:59-06:00,17.8,61,198,4.2,18.2,23,1397
2025-11-17 23:18:04-06:00,17.8,61,198,4.2,18.2,23,1398
2025-11-17 23:18:09-06:00,17.8,60,198,4.2,18.2,23,1398
2025-11-17 23:18:14-06:00,17.8,60,198,4.2,18.2,23,1398
2025-11-17 23:21:05-06:00,17.8,64,198,4.2,17.8,23,1401
2025-11-17 23:21:10-06:00,17.8,64,198,4.2,17.8,23,1401
2025-11-17 23:21:15-06:00,17.8,64,198,4.2,17.9,23,1401
2025-11-17 23:23:21-06:00,18.2,61,198,4.2,17.8,23,1403
2025-11-17 23:24:01-06:00,18.2,63,199,4.2,17.8,23,1404
2025-11-17 23:24:06-06:00,18.2,62,198,4.2,17.8,23,1404
2025-11-17 23:24:11-06:00,18.2,62,198,4.2,17.8,23,1404
2025-11-17 23:24:16-06:00,18.2,62,198,4.2,17.8,23,1404
2025-11-17 23:24:21-06:00,18.2,62,198,4.2,17.8,23,1404
2025-11-17 23:25:22-06:00,18.2,63,198,4.2,17.8,23,1405
2025-11-17 23:25:27-06:00,18.2,64,198,4.2,17.8,23,1405
2025-11-17 23:26:37-06:00,18.2,67,198,4.2,17.8,23,1406
2025-11-17 23:26:42-06:00,18.2,66,198,4.2,17.8,23,1406
2025-11-17 23:29:54-06:00,17.8,61,198,4.2,17.8,23,1409
2025-11-17 23:30:33-06:00,17.8,64,198,4.2,17.9,23,1410
2025-11-17 23:30:38-06:00,17.8,64,198,4.2,17.8,23,1410
2025-11-17 23:34:49-06:00,17.8,61,199,4.2,17.8,23,1414
2025-11-17 23:34:54-06:00,17.8,60,199,4.2,17.8,23,1414
2025-11-17 23:34:59-06:00,17.8,60,199,4.2,17.8,23,1414
2025-11-17 23:37:25-06:00,17.8,61,200,4.2,17.8,23,1417
2025-11-17 23:37:30-06:00,17.8,61,200,4.2,17.8,23,1417
2025-11-17 23:39:01-06:00,17.8,60,201,4.2,17.8,23,1419
2025-11-17 23:39:06-06:00,17.8,60,200,4.2,17.8,23,1419
2025-11-17 23:40:16-06:00,17.8,64,202,4.2,17.8,23,1420
2025-11-17 23:41:41-06:00,17.8,62,202,4.2,17.8,23,1421
2025-11-17 23:41:46-06:00,17.8,61,203,4.2,17.8,23,1421
2025-11-17 23:44:57-06:00,17.8,63,203,4.2,17.8,23,1424
2025-11-17 23:45:02-06:00,17.8,63,204,4.2,17.8,23,1425
2025-11-17 23:45:07-06:00,17.8,62,205,4.2,17.8,23,1425
2025-11-17 23:45:12-06:00,17.8,61,203,4.2,17.8,23,1425
2025-11-17 23:45:22-06:00,17.8,62,203,4.2,17.8,23,1425
2025-11-17 23:45:27-06:00,17.8,62,204,4.2,17.8,23,1425
2025-11-17 23:45:32-06:00,17.8,61,203,4.2,17.8,23,1425
2025-11-17 23:45:37-06:00,17.8,61,203,4.2,17.8,23,1425
2025-11-17 23:47:13-06:00,17.8,61,204,4.2,17.4,23,1427
2025-11-17 23:47:58-06:00,17.8,63,204,4.2,17.5,23,1427
2025-11-17 23:48:03-06:00,17.8,63,204,4.2,17.4,23,1428
2025-11-17 23:48:08-06:00,17.8,63,204,4.2,17.4,23,1428
2025-11-17 23:48:19-06:00,17.8,62,204,4.2,17.4,23,1428
2025-11-17 23:48:24-06:00,17.8,62,203,4.2,17.4,23,1428
2025-11-17 23:48:29-06:00,17.8,62,204,4.2,17.4,23,1428
2025-11-17 23:48:34-06:00,17.8,63,203,4.2,17.4,23,1428
2025-11-17 23:48:39-06:00,17.8,64,204,4.2,17.4,23,1428
2025-11-17 23:48:44-06:00,17.8,64,204,4.2,17.4,23,1428
2025-11-17 23:48:49-06:00,17.8,64,204,4.2,17.4,23,1428
2025-11-17 23:48:54-06:00,17.8,65,204,4.2,17.4,23,1428
2025-11-17 23:49:44-06:00,17.8,69,205,4.2,17.4,23,1429
2025-11-17 23:49:49-06:00,17.8,68,204,4.2,17.4,23,1429
2025-11-17 23:54:55-06:00,17.4,60,210,4.2,17.4,23,1434
2025-11-17 23:55:20-06:00,17.4,63,211,4.2,17.4,23,1435
2025-11-17 23:55:25-06:00,17.4,64,211,4.2,17.4,23,1435
2025-11-17 23:55:30-06:00,17.4,65,211,4.2,17.4,23,1435
2025-11-17 23:55:35-06:00,17.4,65,211,4.2,17.4,23,1435
2025-11-17 23:55:55-06:00,17.4,66,210,4.2,17.4,23,1435
2025-11-17 23:56:56-06:00,17.4,63,213,4.2,17.4,23,1436
2025-11-17 23:57:01-06:00,17.4,63,213,4.2,17.4,23,1437
2025-11-17 23:57:06-06:00,17.4,63,212,4.2,17.4,23,1437
2025-11-17 23:57:11-06:00,17.4,64,213,4.2,17.4,23,1437
2025-11-17 23:57:16-06:00,17.4,64,212,4.2,17.4,23,1437
2025-11-17 23:57:21-06:00,17.4,64,212,4.2,17.4,23,1437
2025-11-17 23:57:26-06:00,17.4,64,213,4.2,17.4,23,1437
2025-11-17 23:57:31-06:00,17.4,65,214,4.2,17.4,23,1437
2025-11-17 23:57:36-06:00,17.4,65,213,4.2,17.4,23,1437
2025-11-18 00:03:27-06:00,17.4,65,216,4.2,17.4,0,3
2025-11-18 00:03:32-06:00,17.4,65,215,4.2,17.4,0,3
2025-11-18 00:03:37-06:00,17.4,65,215,4.2,17.4,0,3
2025-11-18 00:05:23-06:00,17.4,64,216,4.2,17.4,0,5
2025-11-18 00:05:28-06:00,17.4,65,216,4.2,17.4,0,5
2025-11-18 00:05:33-06:00,17.4,66,216,4.2,17.4,0,5
2025-11-18 00:08:54-06:00,17.4,65,218,4.2,17.4,0,8
2025-11-18 00:09:49-06:00,17.4,66,218,4.2,17.4,0,9
2025-11-18 00:09:54-06:00,17.4,66,217,4.2,17.4,0,9
2025-11-18 00:11:55-06:00,17.4,60,217,4.2,17.4,0,11
2025-11-18 00:15:46-06:00,17.4,61,218,4.2,17.4,0,15
2025-11-18 00:19:42-06:00,17.4,66,217,4.2,17.4,0,19
2025-11-18 00:19:47-06:00,17.4,67,216,4.2,17.4,0,19
2025-11-18 00:19:52-06:00,17.4,67,218,4.2,17.4,0,19
2025-11-18 00:20:57-06:00,17.4,58,217,4.2,17.4,0,20
2025-11-18 00:21:17-06:00,17.4,60,217,4.2,17.4,0,21
2025-11-18 00:21:58-06:00,17.4,60,216,4.2,17.4,0,21
2025-11-18 00:22:03-06:00,17.4,62,216,4.2,17.4,0,22
2025-11-18 00:22:08-06:00,17.4,63,217,4.2,17.4,0,22
2025-11-18 00:23:53-06:00,17.4,60,217,4.2,17.4,0,23
2025-11-18 00:23:58-06:00,17.4,59,217,4.2,17.4,0,23
2025-11-18 00:24:03-06:00,17.4,60,216,4.2,17.4,0,24
2025-11-18 00:24:08-06:00,17.4,62,216,4.2,17.4,0,24
2025-11-18 00:25:13-06:00,17.4,63,217,4.2,17.4,0,25
2025-11-18 00:26:24-06:00,17.4,58,216,4.2,17.4,0,26
2025-11-18 00:28:04-06:00,17.4,57,216,4.2,17.4,0,28
2025-11-18 00:28:09-06:00,17.4,58,217,4.2,17.4,0,28
2025-11-18 00:28:14-06:00,17.4,59,216,4.2,17.4,0,28
2025-11-18 00:28:19-06:00,17.4,60,216,4.2,17.4,0,28
2025-11-18 00:28:24-06:00,17.4,60,216,4.2,17.4,0,28
2025-11-18 00:34:06-06:00,17.4,54,216,4.2,17.4,0,34
2025-11-18 00:34:11-06:00,17.4,54,216,4.2,17.4,0,34
2025-11-18 00:36:32-06:00,17.4,51,216,4.2,17.0,0,36
2025-11-18 00:36:37-06:00,17.4,52,216,4.2,17.0,0,36
2025-11-18 00:36:42-06:00,17.4,53,216,4.2,17.0,0,36
2025-11-18 00:36:47-06:00,17.4,55,216,4.2,17.0,0,36
2025-11-18 00:36:57-06:00,17.4,52,216,4.2,17.0,0,36
2025-11-18 00:37:02-06:00,17.4,51,216,4.2,17.0,0,37
2025-11-18 00:37:07-06:00,17.4,52,216,4.2,17.0,0,37
